2000;08;12;20;00;26.96;48.00;0.00;0.00;177.11
2000;08;12;21;00;25.16;49.00;0.00;0.00;32.93
2000;08;12;22;00;23.67;54.00;0.00;0.00;0.00
2000;08;12;23;00;22.33;59.00;0.00;0.00;0.00
2000;08;13;00;00;21.16;64.00;0.00;0.00;0.00
2000;08;13;01;00;20.14;69.00;0.00;0.00;0.00
2000;08;13;02;00;19.20;73.00;0.00;0.00;0.00
2000;08;13;03;00;18.31;78.00;0.00;0.00;0.00
2000;08;13;04;00;17.45;83.00;0.00;0.00;0.00
2000;08;13;05;00;16.48;89.00;0.00;0.00;0.00
2000;08;13;06;00;15.64;94.00;0.00;0.00;0.00
2000;08;13;07;00;15.45;94.00;0.00;0.60;15.13
2000;08;13;08;00;18.55;82.00;0.00;0.60;151.30
2000;08;13;09;00;22.56;69.00;0.00;2.00;314.17
2000;08;13;10;00;25.18;58.00;0.00;3.00;471.70
2000;08;13;11;00;26.80;50.00;0.00;10.00;596.30
2000;08;13;12;00;27.86;42.00;0.00;24.00;681.74
2000;08;13;13;00;28.53;39.00;0.00;56.00;765.40
2000;08;13;14;00;29.07;38.00;0.00;58.00;786.76
2000;08;13;15;00;29.47;36.00;0.00;51.00;768.96
2000;08;13;16;00;29.61;36.00;0.00;41.00;713.78
2000;08;13;17;00;29.50;36.00;0.00;28.00;622.11
2000;08;13;18;00;29.13;37.00;0.00;4.00;498.40
2000;08;13;19;00;28.39;40.00;0.00;10.00;349.77
2000;08;13;20;00;26.91;55.00;0.00;0.00;175.33
2000;08;13;21;00;25.14;57.00;0.00;0.00;30.26
2000;08;13;22;00;23.69;62.00;0.00;0.00;0.00
2000;08;13;23;00;22.35;68.00;0.00;0.00;0.00
2000;08;14;00;00;20.89;74.00;0.00;0.60;0.00
2000;08;14;01;00;19.60;80.00;0.00;5.70;0.00
2000;08;14;02;00;18.52;86.00;0.00;33.00;0.00
2000;08;14;03;00;17.99;86.00;0.00;91.00;0.00
2000;08;14;04;00;17.45;87.00;0.00;100.00;0.00
2000;08;14;05;00;17.00;88.00;0.00;100.00;0.00
2000;08;14;06;00;16.60;89.00;0.00;100.00;0.00
2000;08;14;07;00;16.94;88.00;0.00;80.00;16.02
2000;08;14;08;00;19.60;80.00;0.00;35.00;151.30
2000;08;14;09;00;23.35;67.00;0.00;5.00;315.06
2000;08;14;10;00;25.92;55.00;0.00;0.00;465.47
2000;08;14;11;00;27.83;47.00;0.00;1.00;600.75
2000;08;14;12;00;29.19;42.00;0.00;1.00;702.21
2000;08;14;13;00;30.07;36.00;0.00;0.00;772.52
2000;08;14;14;00;30.64;34.00;0.00;0.00;801.00
2000;08;14;15;00;30.96;33.00;0.00;0.00;780.53
2000;08;14;16;00;31.07;33.00;0.00;0.00;716.45
2000;08;14;17;00;30.93;33.00;0.00;0.60;614.99
